cell_id,time,latitude,longitude,slope,rainfall_mm,displacement_mm_per_hr,label,slope_orig
JH0464,2025-09-08 22:40:00,23.747520227462694,86.41777717876207,75.1625101866093,91.97793261406404,0.0409542672869579,0,71.27010182798135
JH0858,2025-09-10 07:30:00,23.747002929411487,86.40329496984579,51.18117827396368,126.4235730185992,0.0627224689594046,1,64.54448800397243
JH0070,2025-09-07 13:50:00,23.74210887992677,86.41466141251686,67.78370147488978,94.39713906250108,0.0756911178098616,1,69.68809463816417
JH0137,2025-09-07 19:25:00,23.736557032235133,86.41673208625053,74.90042017494365,105.94639511702908,0.0432921197901107,0,64.96440595535309
JH0561,2025-09-09 06:45:00,23.74408678780917,86.4084265252204,65.04467942035063,31.680653263481567,0.088582910051787,0,38.894704118254005
JH0109,2025-09-07 17:05:00,23.735410740587003,86.40130552485523,75.047642251335,90.39406945846962,0.0531821632589955,1,45.35698963642695
JH0631,2025-09-09 12:35:00,23.745585363817675,86.41315829188217,78.040145108324,101.08626378088395,0.087333409559245,1,62.5058574485641
JH0865,2025-09-10 08:05:00,23.73043597778601,86.4080443742871,80.63781167328237,122.34958168353222,0.0861529637100646,1,63.25088216087719
JH0461,2025-09-08 22:25:00,23.7492360034458,86.41000943827005,78.80318297025792,127.70886440020834,0.0885716984454275,1,71.12990342841468
JH0577,2025-09-09 08:05:00,23.74164367342148,86.40861406456733,72.27227088705895,67.21941382325554,0.0775100619824997,0,68.16192229974837
JH0646,2025-09-09 13:50:00,23.749789219032355,86.4018332093102,75.12715389753014,137.25758075667838,0.0972138003788909,1,71.11615634714961
JH0646,2025-09-09 13:50:00,23.749789219032355,86.4018332093102,75.12715389753014,137.25758075667838,0.0972138003788909,1,71.11615634714961
JH0289,2025-09-08 08:05:00,23.737683959563512,86.40110179364659,66.18654879156098,148.02092837306776,0.0585198038072512,1,65.73623340120493
JH0888,2025-09-10 10:00:00,23.730790462818387,86.41754449003099,46.83446919974166,88.88344558014549,0.093903654209732,0,57.584740750186405
JH0184,2025-09-07 23:20:00,23.74983978112469,86.41970957875475,87.94581104025545,133.70948959801143,0.0976479852719738,1,78.51474113701917
JH0356,2025-09-08 13:40:00,23.74128478181332,86.41827335800436,76.99987976517883,89.62883399592084,0.0786122961378356,1,75.15760776609935
JH0992,2025-09-10 18:40:00,23.73337102472952,86.40502107024358,76.76681614900225,147.4925657031457,0.0004132657293268,0,75.610066130921
JH0945,2025-09-10 14:45:00,23.737828339330893,86.41415184571157,75.63105302058881,112.69555076858204,0.0817856104752476,1,71.5460693891758
JH0623,2025-09-09 11:55:00,23.736771782366635,86.40398436917647,43.060033032936616,111.88600701782804,0.0545182498244696,1,50.44713566910127
JH0871,2025-09-10 08:35:00,23.737101998391168,86.40820045579802,63.1455228090828,81.22231069259303,0.0819824166124977,1,60.767853422815946
JH0981,2025-09-10 17:45:00,23.736061442004846,86.41009363761657,79.04940195694813,103.64056550826214,0.0895721528564862,1,75.01985455568222
JH0398,2025-09-08 17:10:00,23.730550675847883,86.41975243546491,77.96116100412932,136.68952874673516,0.0572532872445671,1,80.0709204725608
JH0441,2025-09-08 20:45:00,23.74823189561029,86.4182800396255,69.17629487991883,39.01701845554399,0.0219197738053427,0,69.19535534258391
JH0945,2025-09-10 14:45:00,23.737828339330893,86.41415184571157,75.63105302058881,112.69555076858204,0.0817856104752476,1,71.5460693891758
JH0709,2025-09-09 19:05:00,23.73213512027933,86.4034788715045,81.18252598274479,138.54660676294526,0.0710229477510265,1,74.78625484629202
JH0117,2025-09-07 17:45:00,23.73709795369965,86.41449709656428,70.76276578663557,113.36246412470548,0.0671740622303174,1,39.822749521676414
JH0741,2025-09-09 21:45:00,23.746825319371123,86.40108568241341,79.06796033596783,65.25349073893832,0.0122934167676699,0,74.34366267588682
JH0591,2025-09-09 09:15:00,23.7326435903182,86.41169521684492,72.22193316967736,78.67514745474875,0.060414678049633,0,30.942864632335507
JH0526,2025-09-09 03:50:00,23.7414112584802,86.41014037636,70.30354775718435,139.5880364933105,0.0482418986594363,0,71.4179897514986
JH0248,2025-09-08 04:40:00,23.73634666943504,86.40277444504162,54.88223946538155,32.403193037080854,0.0386818063846244,0,45.28037960485917
JH0253,2025-09-08 05:05:00,23.737112912882942,86.40277328738566,76.14734395508376,72.9950967337351,0.0819303062248417,0,71.15953360793138
JH0838,2025-09-10 05:50:00,23.741909018990828,86.41983466742943,88.28947738873012,60.56366328648216,0.0532261879338127,0,88.68819075251128
JH0858,2025-09-10 07:30:00,23.747002929411487,86.40329496984579,51.18117827396368,126.4235730185992,0.0627224689594046,1,64.54448800397243
JH0660,2025-09-09 15:00:00,23.74706960656838,86.41711711832468,58.58528669161007,132.2897729608051,0.0049996323322496,0,67.24091352062722
JH0178,2025-09-07 22:50:00,23.738089718751706,86.40236004740645,67.32857468311848,36.115819111139054,0.0870031048167384,0,52.74193293914095
JH0787,2025-09-10 01:35:00,23.73783023625808,86.4167892489028,65.78151229560385,50.52348448009701,0.0263202962487599,0,79.3196296690537
JH0736,2025-09-09 21:20:00,23.73730876893007,86.41764893098959,72.82880261779158,59.53114647687489,0.0833484986969189,0,67.23556295031783
JH0288,2025-09-08 08:00:00,23.74683266791129,86.4166839129779,76.7379235010184,10.423693564089564,0.0003747894110529,0,73.49131491475721
JH0161,2025-09-07 21:25:00,23.74135307799752,86.409692939034,52.40955105661281,61.187790596458605,0.0870391038963024,0,63.13799108201685
JH0669,2025-09-09 15:45:00,23.74602759542446,86.40255280891871,77.99226028067831,97.86049367560857,0.0611678311430473,1,64.16290351852534
JH0437,2025-09-08 20:25:00,23.73746307910129,86.40325320277573,71.74534346569743,86.22096290464668,0.0570088248005443,1,73.82012201710991
JH0664,2025-09-09 15:20:00,23.74542855717452,86.41599572705582,68.39458846339058,33.675945404748774,0.0061040599833167,0,70.65154338778746
JH0777,2025-09-10 00:45:00,23.74194510366444,86.41431044906079,48.79326203400603,87.54044590055965,0.0568058870735876,1,62.75114921322849
JH0594,2025-09-09 09:30:00,23.731762738348102,86.41824179905424,68.66794152094408,109.49392215996058,0.0767415837918625,1,65.90911344996104
JH0329,2025-09-08 11:25:00,23.739162466546187,86.40708018191366,54.74495574185915,16.7658713576126,0.0872137499830669,0,43.27599889819681
JH0209,2025-09-08 01:25:00,23.73464988842351,86.40614254906858,73.10600302034808,93.01300225432124,0.0900209571325073,0,69.85014610054328
JH0451,2025-09-08 21:35:00,23.742906345076893,86.41705763729819,61.64419239651336,102.72593119710878,0.0551095201124604,1,69.05721643012001
JH0332,2025-09-08 11:40:00,23.74007071372519,86.41847317003902,47.30056155510403,53.16682103540794,0.0527410123892186,0,58.02882800103264
JH0074,2025-09-07 14:10:00,23.73580077622724,86.4103938150404,83.30744559346094,128.80816747535144,0.056343889856111,1,81.57347967115649
JH0065,2025-09-07 13:25:00,23.74426456737162,86.41168465795016,59.91202426316354,106.02472809502548,0.0471660646715146,0,66.65216993316729
JH0437,2025-09-08 20:25:00,23.73746307910129,86.40325320277573,71.74534346569743,86.22096290464668,0.0570088248005443,1,73.82012201710991
JH0707,2025-09-09 18:55:00,23.743894963445225,86.4184704324994,83.62552013250915,104.92057467782804,0.0717759903417114,1,77.91340499858447
JH0631,2025-09-09 12:35:00,23.745585363817675,86.41315829188217,78.040145108324,101.08626378088395,0.087333409559245,1,62.5058574485641
JH0648,2025-09-09 14:00:00,23.747387701383573,86.41806488018217,58.25907079067092,3.2867042633533794,0.0571414290661977,0,49.712044581052055
JH0553,2025-09-09 06:05:00,23.741354067808697,86.4110502622225,82.91825667580594,128.87838165072952,0.0258528672788493,0,79.60084438505314
JH0191,2025-09-07 23:55:00,23.744729447871425,86.41115142628142,69.77181324889547,81.14352755502992,0.0913846722130307,1,73.47238229390037
JH0654,2025-09-09 14:30:00,23.73242936102238,86.40007716761546,45.663097583142005,148.50944073592714,0.0879608297837749,1,69.40161900024782
JH0915,2025-09-10 12:15:00,23.73877573404065,86.41306967477442,70.91403081854683,25.52753121422049,0.0981184001838012,0,66.38097056102441
JH0597,2025-09-09 09:45:00,23.745423282314448,86.41710321167547,65.34623151496693,121.197308236402,0.0871345703371945,1,67.88353142562619
JH0784,2025-09-10 01:20:00,23.74472536810473,86.41768972408364,33.72307475089753,112.7877642789693,0.0947247417507985,1,52.53507249518739
JH0184,2025-09-07 23:20:00,23.74983978112469,86.41970957875475,87.94581104025545,133.70948959801143,0.0976479852719738,1,78.51474113701917
JH0580,2025-09-09 08:20:00,23.74361177208916,86.41103378909791,75.18664898334303,94.09667452019032,0.0120460877942966,0,75.85196854278463
JH0070,2025-09-07 13:50:00,23.74210887992677,86.41466141251686,67.78370147488978,94.39713906250108,0.0756911178098616,1,69.68809463816417
JH0981,2025-09-10 17:45:00,23.736061442004846,86.41009363761657,79.04940195694813,103.64056550826214,0.0895721528564862,1,75.01985455568222
JH0123,2025-09-07 18:15:00,23.74680746269772,86.40681346122136,64.80396461348434,86.14834448721298,0.0855714423679732,1,63.13775729768609
JH0237,2025-09-08 03:45:00,23.734242839602967,86.41062606756871,66.77595069799351,116.58635046220384,0.0834414666203114,0,58.23713725007618
JH0760,2025-09-09 23:20:00,23.735169309087983,86.40027632663598,74.7434621696703,67.12864008480062,0.0401573943038193,0,75.2668546865187
JH0309,2025-09-08 09:45:00,23.738124242624504,86.41091591886322,62.13299004116201,90.27811897844695,0.0180516381541565,0,68.85023673620111
JH0642,2025-09-09 13:30:00,23.7360948138068,86.41250316643598,63.27317704374408,121.89262993007588,0.0403328490173485,0,64.46207622696886
JH0359,2025-09-08 13:55:00,23.736873936777823,86.41955875709186,43.282597226960384,133.95076422326065,0.058854337657083,1,66.10085864031728
JH0628,2025-09-09 12:20:00,23.73859571233356,86.41183894480312,75.19676244217534,105.13870836054254,0.09784940636914,1,67.04348826740201
JH0952,2025-09-10 15:20:00,23.743784628886125,86.40328192591237,65.42655118918314,22.70063594477399,0.0159960140310586,0,67.20158784146327
JH0392,2025-09-08 16:40:00,23.734701512589982,86.41724678967375,81.19073401567584,106.82659178461756,0.0511716884870694,0,70.87877917212114
JH0716,2025-09-09 19:40:00,23.73720079743544,86.4017843378922,67.95147393783333,101.5568400425927,0.0888565169605285,0,78.00544849508816
JH0650,2025-09-09 14:10:00,23.73038390756672,86.41626634040091,42.35710635664404,10.90247852121012,0.0574092594658825,0,68.09431836624194
JH0356,2025-09-08 13:40:00,23.74128478181332,86.41827335800436,76.99987976517883,89.62883399592084,0.0786122961378356,1,75.15760776609935
JH0105,2025-09-07 16:45:00,23.74915796854961,86.41978203910466,60.01243601497327,143.95662355870357,0.0519051500633728,1,59.92392867573603
JH0709,2025-09-09 19:05:00,23.73213512027933,86.4034788715045,81.18252598274479,138.54660676294526,0.0710229477510265,1,74.78625484629202
JH0654,2025-09-09 14:30:00,23.73242936102238,86.40007716761546,45.663097583142005,148.50944073592714,0.0879608297837749,1,69.40161900024782
JH0982,2025-09-10 17:50:00,23.73154239191281,86.41742681500172,82.24538319119522,113.74066196920624,0.0086857624376493,0,76.76639181875902
JH0792,2025-09-10 02:00:00,23.74501169761165,86.41814531775147,66.49794049749673,126.03277705569248,0.0542051558269709,1,68.11219638306329
JH0746,2025-09-09 22:10:00,23.74538081265023,86.4135341145988,58.94291395677079,13.03360344166732,0.0709406969940566,0,72.7077007632908
JH0019,2025-09-07 09:35:00,23.738846945175545,86.41748541419285,67.77609767166408,120.2209301911212,0.0869466318523223,1,63.3967482807208
JH0398,2025-09-08 17:10:00,23.730550675847883,86.41975243546491,77.96116100412932,136.68952874673516,0.0572532872445671,1,80.0709204725608
JH0987,2025-09-10 18:15:00,23.744574593415944,86.41980148584464,88.17382828798912,114.87357454194992,0.0734417286084713,0,88.47366473970193
JH0628,2025-09-09 12:20:00,23.73859571233356,86.41183894480312,75.19676244217534,105.13870836054254,0.09784940636914,1,67.04348826740201
JH0451,2025-09-08 21:35:00,23.742906345076893,86.41705763729819,61.64419239651336,102.72593119710878,0.0551095201124604,1,69.05721643012001
JH0620,2025-09-09 11:40:00,23.746788537907207,86.40111940851003,79.06796033596783,119.52531228847236,0.0674132808299378,1,72.40450868279044
JH0790,2025-09-10 01:50:00,23.74606080707296,86.40535386085178,71.03506833515048,142.6866964277154,0.0624808021433033,1,73.52536400609078
JH0927,2025-09-10 13:15:00,23.73285627603101,86.40260892295152,72.99891575633063,137.39110388273727,0.0196788543735048,0,65.78195209310613
JH0536,2025-09-09 04:40:00,23.731324182705816,86.41461220540104,71.43239429562956,16.447439557214327,0.0029533933223155,0,49.00752858253331
JH0858,2025-09-10 07:30:00,23.747002929411487,86.40329496984579,51.18117827396368,126.4235730185992,0.0627224689594046,1,64.54448800397243
JH0300,2025-09-08 09:00:00,23.736235503703377,86.4112138553595,54.84457641507086,57.70850055666891,0.0030477703901914,0,61.10363943179885
JH0807,2025-09-10 03:15:00,23.743323315281,86.41815279849726,75.57315586312355,122.57150364347962,0.0679431941493686,1,64.36681088228549
JH0389,2025-09-08 16:25:00,23.741578766483727,86.41598949188516,79.34252142107967,119.9969487946556,0.0406244991781872,0,65.70652353954347
JH0371,2025-09-08 14:55:00,23.73832826357042,86.40749855794432,73.21348430371731,103.97375925701029,0.0706124478157421,1,67.02481823473966
JH0258,2025-09-08 05:30:00,23.741376607488338,86.40476070030041,65.40764635424152,110.64141379877516,0.0540479717283763,0,61.261725318019145
JH0975,2025-09-10 17:15:00,23.73042317076811,86.41293888035725,74.65056233661879,139.78939635088923,0.0982300219975612,1,64.92506334120803
JH0836,2025-09-10 05:40:00,23.743160180586223,86.41511753071141,76.35439086577831,77.06475031254368,0.0944601711966817,0,72.89284959219728
JH0226,2025-09-08 02:50:00,23.73786855696329,86.4072052550665,65.5436501521669,10.933697656745256,0.0499386332895931,0,71.73836791145749
JH0669,2025-09-09 15:45:00,23.74602759542446,86.40255280891871,77.99226028067831,97.86049367560857,0.0611678311430473,1,64.16290351852534
JH0117,2025-09-07 17:45:00,23.73709795369965,86.41449709656428,70.76276578663557,113.36246412470548,0.0671740622303174,1,39.822749521676414
JH0060,2025-09-07 13:00:00,23.73266655969379,86.41114661416512,74.85791193791796,51.21000991827817,0.0091783371142542,0,70.80438798789206
JH0981,2025-09-10 17:45:00,23.736061442004846,86.41009363761657,79.04940195694813,103.64056550826214,0.0895721528564862,1,75.01985455568222
JH0289,2025-09-08 08:05:00,23.737683959563512,86.40110179364659,66.18654879156098,148.02092837306776,0.0585198038072512,1,65.73623340120493
JH0395,2025-09-08 16:55:00,23.746705150727024,86.40791162250434,73.04645910505623,61.16979206037252,0.0262384305297995,0,72.9076338319529
JH0975,2025-09-10 17:15:00,23.73042317076811,86.41293888035725,74.65056233661879,139.78939635088923,0.0982300219975612,1,64.92506334120803
JH0619,2025-09-09 11:35:00,23.73972033520538,86.41894279768809,20.25442991776788,76.55367883995898,0.0266512180220886,0,60.06001929217891
JH0117,2025-09-07 17:45:00,23.73709795369965,86.41449709656428,70.76276578663557,113.36246412470548,0.0671740622303174,1,39.822749521676414
JH0770,2025-09-10 00:10:00,23.74053827391907,86.40880604147792,81.17951117279304,83.68833751260465,0.0785030394071073,1,70.05759371388959
JH0640,2025-09-09 13:20:00,23.74471602468009,86.41183295210831,75.73182527637317,119.75967530034907,0.0793554397154141,1,68.70787146101583
JH0595,2025-09-09 09:35:00,23.74191048767872,86.41118600377762,72.86217947838517,101.91414718529109,0.0907197734278685,1,72.13389366394559
JH0025,2025-09-07 10:05:00,23.74003895222337,86.4166630257052,59.27349165581838,98.13003493553502,0.0807998477037527,1,72.86560287440543
JH0631,2025-09-09 12:35:00,23.745585363817675,86.41315829188217,78.040145108324,101.08626378088395,0.087333409559245,1,62.5058574485641
JH0126,2025-09-07 18:30:00,23.732524688475387,86.41635438605641,56.16036699579174,134.25697187191795,0.0523182744615236,0,47.82899632289882
JH0910,2025-09-10 11:50:00,23.74275645270268,86.4180013768679,69.69563774217143,109.6292696363969,0.0987808269854126,1,61.02325017729261
JH0074,2025-09-07 14:10:00,23.73580077622724,86.4103938150404,83.30744559346094,128.80816747535144,0.056343889856111,1,81.57347967115649
JH0569,2025-09-09 07:25:00,23.7309219634801,86.41178306976533,62.95606700340071,106.36359552153516,0.0814396827837866,0,58.03369858741586
JH0560,2025-09-09 06:40:00,23.7413429307168,86.41766957175422,80.35625305121523,100.65433011255668,0.0760374901337931,0,74.66444462061799
JH0085,2025-09-07 15:05:00,23.74527793105764,86.41924271192482,65.24885772594081,21.012327955151967,0.059133291689014,0,76.09432649960083
JH0640,2025-09-09 13:20:00,23.74471602468009,86.41183295210831,75.73182527637317,119.75967530034907,0.0793554397154141,1,68.70787146101583
JH0160,2025-09-07 21:20:00,23.731300420475588,86.41242313330015,77.11633274344851,87.78601788008328,0.0517152960412978,1,76.64303317470153
JH0414,2025-09-08 18:30:00,23.740167176301966,86.41093180440353,58.414673406218746,90.34181335334102,0.039447088006773,0,55.7553102281335
JH0461,2025-09-08 22:25:00,23.7492360034458,86.41000943827005,78.80318297025792,127.70886440020834,0.0885716984454275,1,71.12990342841468
JH0088,2025-09-07 15:20:00,23.740983456069653,86.41020947061669,80.77856267236051,99.32218564592624,0.0039424989127766,0,71.53923169839422
JH0669,2025-09-09 15:45:00,23.74602759542446,86.40255280891871,77.99226028067831,97.86049367560857,0.0611678311430473,1,64.16290351852534
JH0355,2025-09-08 13:35:00,23.7430864435974,86.41859057022874,47.936144820990364,60.752909679276144,0.0284668916611728,0,61.44127885516177
JH0174,2025-09-07 22:30:00,23.74470323662829,86.40992579994486,30.35936836902682,148.22861604524033,0.0783019332241161,1,28.307637256080238
JH0691,2025-09-09 17:35:00,23.736065164543565,86.40219108258714,1.8733329622325616,35.39400411812548,0.0253427603045811,0,56.704183561019065
JH0700,2025-09-09 18:20:00,23.73118087368189,86.41628009110848,52.75958296371345,55.80309647095594,0.0840522982495485,0,72.78816520353833
JH0851,2025-09-10 06:55:00,23.739569446939257,86.41361672516209,46.89284371656847,54.31295520211768,0.0523093764398065,0,56.26252447879088
JH0815,2025-09-10 03:55:00,23.743134036566413,86.41820160614492,71.35551202260189,44.4165605742919,0.0722575460516652,0,57.652032927630046
JH0492,2025-09-09 01:00:00,23.744404684455613,86.41833456356997,83.24729758397693,8.811822671805464,0.0449216314393863,0,80.96132373208823
JH0533,2025-09-09 04:25:00,23.74502699001303,86.4188432062293,69.73490687105324,30.941763245980013,0.031540639184434,0,68.26786269932482
JH0019,2025-09-07 09:35:00,23.738846945175545,86.41748541419285,67.77609767166408,120.2209301911212,0.0869466318523223,1,63.3967482807208
JH0310,2025-09-08 09:50:00,23.74600680696469,86.41767212345435,67.34755402715909,113.25944050092444,0.0632035749534486,0,39.90085097848675
JH0142,2025-09-07 19:50:00,23.74194614350873,86.41193416547719,62.8208885085408,81.48837344599141,0.0623118082641936,1,52.129511810311165
JH0497,2025-09-09 01:25:00,23.73149049143061,86.40616436230636,52.93501898588882,102.60678750082111,0.0605218875567631,1,63.693272798930366
JH0123,2025-09-07 18:15:00,23.74680746269772,86.40681346122136,64.80396461348434,86.14834448721298,0.0855714423679732,1,63.13775729768609
JH0631,2025-09-09 12:35:00,23.745585363817675,86.41315829188217,78.040145108324,101.08626378088395,0.087333409559245,1,62.5058574485641
JH0393,2025-09-08 16:45:00,23.735909426949355,86.40932336388033,74.74683242277578,109.95323782933522,0.0558096253964375,1,58.75723887579437
JH0892,2025-09-10 10:20:00,23.73004752448017,86.40914926049791,88.9799574760214,61.97313953032661,0.0734077112717668,0,
JH0241,2025-09-08 04:05:00,23.74581817485114,86.41108213098167,16.662530664826345,120.42642515233908,0.0662893467070296,1,38.47453095058383
JH0150,2025-09-07 20:30:00,23.748673137017263,86.40045811803023,57.21926544140412,93.32658819265497,0.0516372992876425,1,69.22661288979174
JH0959,2025-09-10 15:55:00,23.746937776190155,86.4054918611214,74.1758140887162,118.88862879435575,0.0598278579686563,1,67.58407756990471
JH0353,2025-09-08 13:25:00,23.733287356732816,86.40214966369703,58.18107079174713,63.29858439136584,0.0090550868812793,0,60.60248773516776
JH0965,2025-09-10 16:25:00,23.746299761987725,86.41601840645028,74.15774007271663,116.6414087458724,0.0833030328808497,0,74.57395685312095
JH0398,2025-09-08 17:10:00,23.730550675847883,86.41975243546491,77.96116100412932,136.68952874673516,0.0572532872445671,1,80.0709204725608
JH0595,2025-09-09 09:35:00,23.74191048767872,86.41118600377762,72.86217947838517,101.91414718529109,0.0907197734278685,1,72.13389366394559
JH0856,2025-09-10 07:20:00,23.74565802407372,86.4107113537979,67.80398719032576,7.75694290475431,0.0749650616769189,0,68.06819817462454
JH0191,2025-09-07 23:55:00,23.744729447871425,86.41115142628142,69.77181324889547,81.14352755502992,0.0913846722130307,1,73.47238229390037
JH0194,2025-09-08 00:10:00,23.749536409317624,86.40236847589871,79.84615608894619,58.84564084595378,0.077582896682715,0,78.29717572166957
JH0750,2025-09-09 22:30:00,23.748445669173154,86.41024356994716,62.48523407471086,68.85769041625964,0.019117250558703,0,73.50935520651802
JH0976,2025-09-10 17:20:00,23.738569659799072,86.41058736977915,69.69674153865726,50.44827073943165,0.0538594111022404,0,71.45251213261
JH0090,2025-09-07 15:30:00,23.7475504097188,86.41613941068161,58.710277802060666,112.56797622791257,0.0736520123672274,0,59.55515590020795
JH0633,2025-09-09 12:45:00,23.73190852072748,86.411138885918,53.57007615208798,106.05391189170668,0.0547735380412155,1,56.42967302045744
JH0597,2025-09-09 09:45:00,23.745423282314448,86.41710321167547,65.34623151496693,121.197308236402,0.0871345703371945,1,67.88353142562619
JH0499,2025-09-09 01:35:00,23.74743070064601,86.40114992266503,71.90708165759531,75.44242442048954,0.0773093689408068,0,57.4158252495031
JH0056,2025-09-07 12:40:00,23.745215854411043,86.40473997125713,26.466919802091436,22.439724329678825,0.0337176050689552,0,44.84876734005931
JH0939,2025-09-10 14:15:00,23.74773188584737,86.40878608902055,45.135951458357084,82.61864420360696,0.0697234945800089,1,46.11089596041303
JH0242,2025-09-08 04:10:00,23.739999871586853,86.41980843538433,88.21083408773902,90.89646777043718,0.031969825482607,0,88.39273350068493
JH0120,2025-09-07 18:00:00,23.735520596420404,86.41761630256572,72.35882180200618,71.98115346586995,0.0171128823391632,0,76.11654935460234
JH0628,2025-09-09 12:20:00,23.73859571233356,86.41183894480312,75.19676244217534,105.13870836054254,0.09784940636914,1,67.04348826740201
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,79.12860249016238,123.7270841688469,0.0959171996117757,1,83.3355119414162
JH0407,2025-09-08 17:55:00,23.74783139325084,86.41411700930001,81.66610218375827,112.1706531681651,0.0959601806076228,1,71.89402881462925
JH0190,2025-09-07 23:50:00,23.732846715837766,86.41115269958064,67.75369964724864,46.13301462907838,0.0150549381687814,0,57.57618650162928
JH0160,2025-09-07 21:20:00,23.731300420475588,86.41242313330015,77.11633274344851,87.78601788008328,0.0517152960412978,1,76.64303317470153
JH0649,2025-09-09 14:05:00,23.747207315490773,86.41031127486964,29.994393851164997,37.77201522933071,0.0694753184963901,0,51.97696078156542
JH0407,2025-09-08 17:55:00,23.74783139325084,86.41411700930001,81.66610218375827,112.1706531681651,0.0959601806076228,1,71.89402881462925
JH0018,2025-09-07 09:30:00,23.73707281639674,86.40816003668765,61.32734990032427,34.88355835669202,0.0200092046872015,0,46.89144484052781
JH0460,2025-09-08 22:20:00,23.736048972011663,86.4092015576717,64.7844996217641,24.45894921204816,0.0606860737741038,0,65.76404821991727
JH0379,2025-09-08 15:35:00,23.74499120681793,86.40460712376917,27.418957260631302,135.37979760568672,0.0648924270196191,1,55.17632850831711
JH0308,2025-09-08 09:40:00,23.73815611060661,86.4079230396544,74.11957231916188,9.07803918880387,0.0133284290925491,0,74.44211223932646
JH0289,2025-09-08 08:05:00,23.737683959563512,86.40110179364659,66.18654879156098,148.02092837306776,0.0585198038072512,1,65.73623340120493
JH0466,2025-09-08 22:50:00,23.748233667873777,86.40479320754741,69.87413942475406,13.574619749279742,0.0772776766976635,0,73.52431916696177
JH0289,2025-09-08 08:05:00,23.737683959563512,86.40110179364659,66.18654879156098,148.02092837306776,0.0585198038072512,1,65.73623340120493
JH0694,2025-09-09 17:50:00,23.74068522035063,86.4172956422465,73.1582101747905,132.93597070675193,0.0698620043702739,0,72.90434658468806
JH0033,2025-09-07 10:45:00,23.730702749378622,86.41760905900003,64.27470485188773,106.7917601818792,0.0275508211102522,0,58.217702385917136
JH0607,2025-09-09 10:35:00,23.73312659429659,86.41875474650905,58.58353044914943,127.7615225681136,0.0924514738367027,1,36.81921787979614
JH0184,2025-09-07 23:20:00,23.74983978112469,86.41970957875475,87.94581104025545,133.70948959801143,0.0976479852719738,1,78.51474113701917
JH0233,2025-09-08 03:25:00,23.739047384586247,86.40285855688569,62.948245228433684,37.22833007816069,0.0615730658368729,0,60.68685981568021
JH0123,2025-09-07 18:15:00,23.74680746269772,86.40681346122136,64.80396461348434,86.14834448721298,0.0855714423679732,1,63.13775729768609
JH0352,2025-09-08 13:20:00,23.73349982113404,86.4065635989169,65.57155266297723,135.66551600920357,0.0162961350404734,0,65.49018528262486
JH0612,2025-09-09 11:00:00,23.73226556786328,86.41556253662027,41.952208085719995,116.93485353691447,0.0361055366239171,0,62.84019445445893
JH0709,2025-09-09 19:05:00,23.73213512027933,86.4034788715045,81.18252598274479,138.54660676294526,0.0710229477510265,1,74.78625484629202
JH0669,2025-09-09 15:45:00,23.74602759542446,86.40255280891871,77.99226028067831,97.86049367560857,0.0611678311430473,1,64.16290351852534
JH0792,2025-09-10 02:00:00,23.74501169761165,86.41814531775147,66.49794049749673,126.03277705569248,0.0542051558269709,1,68.11219638306329
JH0369,2025-09-08 14:45:00,23.731062967337422,86.41211463320768,60.36198169831299,149.11157838348782,0.0336242205565288,0,55.62010754443013
JH0159,2025-09-07 21:15:00,23.730666636098267,86.41070263117906,74.58573266639276,53.17070658871245,0.0590817446626916,0,67.6383022226438
JH0391,2025-09-08 16:35:00,23.73803240882896,86.41527890015355,57.57766740263885,44.38510360454364,0.0706732947959061,0,74.29397060438613
JH0087,2025-09-07 15:15:00,23.748801465992912,86.40698696382682,78.24701548737777,42.79331339472261,0.0406378684785875,0,65.4106805367423
JH0050,2025-09-07 12:10:00,23.735486565948044,86.41237042944333,66.59039249497859,34.459833216489066,0.012234988165843,0,60.96458950855576
JH0510,2025-09-09 02:30:00,23.73687529257968,86.4038206614522,33.16964411662631,105.9290036453882,0.0916436378597614,0,42.08758929098959
JH0168,2025-09-07 22:00:00,23.73826976554968,86.40886229327961,53.30652280669101,97.33681436965026,0.0607855224342424,0,64.68822602707925
JH0543,2025-09-09 05:15:00,23.7464880828918,86.41697992362514,69.49926879123713,132.63727180697268,0.054358290182594,1,65.8662430685409
JH0574,2025-09-09 07:50:00,23.739321751393607,86.41831366641584,78.10969072296288,113.7401838529998,0.0640921625293217,1,72.51277750610141
JH0640,2025-09-09 13:20:00,23.74471602468009,86.41183295210831,75.73182527637317,119.75967530034907,0.0793554397154141,1,68.70787146101583
JH0221,2025-09-08 02:25:00,23.7418170630381,86.40892618202315,69.0118224875994,137.17630210777284,0.0959740179220867,1,67.27189462009773
JH0547,2025-09-09 05:35:00,23.73709172044603,86.40640180837386,72.00212007646647,142.3820269665055,0.0440992062942283,0,71.74126959285816
JH0196,2025-09-08 00:20:00,23.73468375056427,86.4185497798268,70.63057225965052,19.057446063868973,0.0481949249187293,0,72.27654437439188
JH0993,2025-09-10 18:45:00,23.730407929272623,86.4153899311731,60.31114578659532,33.26110040729094,0.0422825086385857,0,66.69497584960642
JH0421,2025-09-08 19:05:00,23.73544388508447,86.41600103358327,70.24005701276363,132.15255673783562,0.0736912171366344,1,54.838125524660754
